InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1437758,71467,COURTYARD BY MARRIOTT,10200 CHAMPION FARMS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/12/19,76,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - total alkalinity (50-180 ppm)| other - turover rate ~ hrs.(min.)| other - operator testing frequency, log sheets maintained| other - structures, decks, furnishings:  good repair, clean| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - facility regulations enforced| other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",1395
1437780,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/20,93,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.8000002,TRUE,TRUE,FALSE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1396
1437780,95029,HOLIDAY INN HURSTBOURNE,1325 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/20,93,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - recirculating piping:  identified, approved materials, good repair| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1397
1437885,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2018/12/21,89,ROUTINE,FALSE,TRUE,CHLORINE,3.5999999,,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)",1398
1437885,51574,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,,LOUISVILLE,KY,40215,JEFFERSON,POOL,2018/12/21,89,ROUTINE,TRUE,TRUE,CHLORINE,3.5999999,,7,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)",1399
1437886,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/12/21,75,ROUTINE,FALSE,FALSE,CHLORINE,11,,8.3999996,TRUE,TRUE,TRUE,FALSE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - turover rate ~ hrs.(min.)| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - operator testing frequency, log sheets maintained| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1400
1437887,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/12/21,91,ROUTINE,FALSE,TRUE,BROMINE,,3.2,8,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - bathing suits, towels, other items provided by facility: properly cleaned,stored",1401
1437887,69696,FOUR POINTS BY SHERATON,2850 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/12/21,91,ROUTINE,TRUE,TRUE,BROMINE,,3.2,8,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - bathing suits, towels, other items provided by facility: properly cleaned,stored",1402
1437903,78169,FAIRFIELD INN / SPRINGHILL SUITES,132 E JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/24,90,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained| other - temperature (heated facilities)",1403
1437903,78169,FAIRFIELD INN / SPRINGHILL SUITES,132 E JEFFERSON ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/24,90,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained| other - temperature (heated facilities)",1404
1438431,29463,YMCA,555 S 2ND ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/26,87,ROUTINE,FALSE,TRUE,CHLORINE,1.4,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",1405
1438431,29463,YMCA,555 S 2ND ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/26,87,ROUTINE,TRUE,TRUE,CHLORINE,1.4,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",1406
1438741,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/27,63,ROUTINE,FALSE,FALSE,CHLORINE,1.2,,8,FALSE,TRUE,FALSE,FALSE,FALSE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - filter type ~, values, sight glass, air release, gauges, operating, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| Enclosure - facility enclosure: adequate, self closing gate, good repair| pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - disinfectant combined residual",1407
1438742,101551,HOME 2 SUITES,240 S. HANCOCK ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/27,98,ROUTINE,TRUE,TRUE,CHLORINE,1.4,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1408
1438756,72869,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/27,83,ROUTINE,FALSE,TRUE,CHLORINE,2.5,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained| other - bathing suits, towels, other items provided by facility: properly cleaned,stored",1409
1438757,72868,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/27,87,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,TRUE,FALSE,FALSE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - operator testing frequency, log sheets maintained",1410
1438757,72868,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/27,87,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - operator testing frequency, log sheets maintained",1411
1438822,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/27,84,ROUTINE,FALSE,TRUE,BROMINE,,9.8999996,7.8000002,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - flow meter: installation, accessibility, operating, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1412
1438823,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/27,82,ROUTINE,FALSE,TRUE,BROMINE,,0.89999998,7,TRUE,TRUE,FALSE,FALSE,FALSE," other - total alkalinity (50-180 ppm)| Disinfectant Level - disinfectant free residual| pH Balance - ph(7.2-7.8)| other - flow meter: installation, accessibility, operating, good repair| other - water heaters:  approved type, thermometers, temperature limiting device, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",1413
1439059,97064,COURTYARD BY MARRIOTT,100 S. 2ND ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2018/12/28,94,ROUTINE,TRUE,TRUE,CHLORINE,1.6,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| other - structures, decks, furnishings:  good repair, clean",1414
1439060,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/28,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,5,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1415
1439060,93101,VU CLUB,822 S. FLOYD ST.,,LOUISVILLE,KY,40202,JEFFERSON,HOT TUB / SPA,2018/12/28,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,5,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",1416
1439073,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/12/28,92,ROUTINE,FALSE,TRUE,CHLORINE,3.5999999,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",1417
1439073,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/12/28,92,ROUTINE,TRUE,TRUE,CHLORINE,3.5999999,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - disinfectant combined residual| other - operator testing frequency, log sheets maintained",1418
1439074,83215,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/12/28,94,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual| other - disinfectant combined residual,1419
1439522,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,88,FOLLOW-UP,FALSE,FALSE,CHLORINE,20,,8.8000002,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",1420
1439522,101850,HOME 2 SUITES,3000 CRITTENDEN DR,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,88,FOLLOW-UP,TRUE,FALSE,CHLORINE,20,,8.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",1421
1439523,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2019/01/02,,OTHER,TRUE,FALSE,CHLORINE,2,,7.5999999,FALSE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",1422
1439691,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/28,95,FOLLOW-UP,FALSE,TRUE,BROMINE,,3.25,7.4000001,TRUE,TRUE,FALSE,TRUE,TRUE," other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1423
1439691,66118,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/12/28,95,FOLLOW-UP,TRUE,TRUE,BROMINE,,3.25,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1424
1439692,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/28,92,FOLLOW-UP,FALSE,TRUE,BROMINE,,4.5,7.1999998,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1425
1439692,66119,DRURY INN & SUITES,9501 BLAIRWOOD RD,,LOUISVILLE,KY,40222,JEFFERSON,HOT TUB / SPA,2018/12/28,92,FOLLOW-UP,TRUE,TRUE,BROMINE,,4.5,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1426
1439693,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2018/12/28,92,ROUTINE,FALSE,TRUE,CHLORINE,4.4000001,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1427
1439693,64902,BAPTIST MILESTONE SPA,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,HOT TUB / SPA,2018/12/28,92,ROUTINE,TRUE,TRUE,CHLORINE,4.4000001,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",1428
1439694,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,95,ROUTINE,FALSE,TRUE,CHLORINE,1.4,,7.5,TRUE,TRUE,FALSE,TRUE,TRUE," other - deck drainage, deck/drains, backwash wastewater disposal| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1429
1439694,64951,BAPTIST MILESTONE LAP,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,95,ROUTINE,TRUE,TRUE,CHLORINE,1.4,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - deck drainage, deck/drains, backwash wastewater disposal| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",1430
1439696,64893,BAPTIST  MILESTONE THERAPY,750 CYPRESS STATION DR,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2018/12/28,98,ROUTINE,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",1431
1440040,105429,TOWNEPLACE SUITES,6601 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/01/04,85,ROUTINE,FALSE,TRUE,BROMINE,,6.3000002,7.4000001,TRUE,TRUE,FALSE,FALSE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",1432
1440122,72869,RESIDENCE INN,333 E. MARKET ST,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/01/04,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,0.2,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - operator testing frequency, log sheets maintained| other - bathing suits, towels, other items provided by facility: properly cleaned,stored",1433
